Gene stable ID,Gene stable ID version,Gene type,Gene name
ENSG00000206488,ENSG00000206488.6,protein_coding,ATAT1
ENSG00000093009,ENSG00000093009.5,protein_coding,CDC45
ENSG00000013563,ENSG00000013563.9,protein_coding,DNASE1L1
ENSG00000266738,ENSG00000266738.1,miRNA,MIR4757
ENSG00000169429,ENSG00000169429.6,protein_coding,IL8
ENSG00000164729,ENSG00000164729.6,protein_coding,SLC35G3
ENSG00000110900,ENSG00000110900.10,protein_coding,TSPAN11
ENSG00000233822,ENSG00000233822.3,protein_coding,HIST1H2BN
ENSG00000216077,ENSG00000216077.1,miRNA,MIR887
ENSG00000230563,ENSG00000230563.2,lincRNA,RP5-828H9.1
ENSG00000222884,ENSG00000222884.1,miRNA,AC023513.1
ENSG00000249551,ENSG00000249551.1,lincRNA,RP11-2N5.2
ENSG00000241710,ENSG00000241710.2,misc_RNA,RN7SL10P
ENSG00000232567,ENSG00000232567.1,pseudogene,GLUD1P8
ENSG00000234597,ENSG00000234597.1,lincRNA,AC010096.1
ENSG00000234012,ENSG00000234012.5,protein_coding,MDC1
ENSG00000257674,ENSG00000257674.1,pseudogene,RP11-76E16.2
ENSG00000235464,ENSG00000235464.1,lincRNA,AC007652.1
ENSG00000222312,ENSG00000222312.1,rRNA,RNA5SP178
ENSG00000110665,ENSG00000110665.7,protein_coding,C11orf21
ENSG00000271122,ENSG00000271122.1,antisense,RP11-379H18.1
ENSG00000265904,ENSG00000265904.1,miRNA,AC005288.1
ENSG00000122787,ENSG00000122787.10,protein_coding,AKR1D1
ENSG00000157992,ENSG00000157992.8,protein_coding,KRTCAP3
ENSG00000266469,ENSG00000266469.1,antisense,CTB-131K11.1
ENSG00000271630,ENSG00000271630.1,IG_V_pseudogene,IGKV2OR2-8
ENSG00000205181,ENSG00000205181.5,lincRNA,LINC00654
ENSG00000237992,ENSG00000237992.1,lincRNA,AC010096.2
ENSG00000252917,ENSG00000252917.1,snoRNA,SNORA74
ENSG00000180910,ENSG00000180910.7,lincRNA,TTTY11
ENSG00000199886,ENSG00000199886.1,snRNA,RNU6-249P
ENSG00000157456,ENSG00000157456.3,protein_coding,CCNB2
ENSG00000250981,ENSG00000250981.1,antisense,RP11-19O2.1
ENSG00000081923,ENSG00000081923.6,protein_coding,ATP8B1
ENSG00000123843,ENSG00000123843.8,protein_coding,C4BPB
ENSG00000180061,ENSG00000180061.5,protein_coding,TMEM150B
ENSG00000257376,ENSG00000257376.1,pseudogene,RP11-328C8.2
ENSG00000184348,ENSG00000184348.2,protein_coding,HIST1H2AK
ENSG00000181963,ENSG00000181963.5,protein_coding,OR52K2
ENSG00000251727,ENSG00000251727.1,snRNA,RNU6-488P
ENSG00000201339,ENSG00000201339.1,misc_RNA,Y_RNA
ENSG00000112039,ENSG00000112039.3,protein_coding,FANCE
ENSG00000187243,ENSG00000187243.12,protein_coding,MAGED4B
ENSG00000200366,ENSG00000200366.1,snRNA,RNU6-511P
ENSG00000136197,ENSG00000136197.8,protein_coding,C7orf25
ENSG00000115541,ENSG00000115541.6,protein_coding,HSPE1
ENSG00000196778,ENSG00000196778.2,protein_coding,OR52K1
ENSG00000249128,ENSG00000249128.1,lincRNA,RP11-2N5.1
ENSG00000113282,ENSG00000113282.9,protein_coding,CLINT1
ENSG00000235911,ENSG00000235911.1,lincRNA,AC019055.1
ENSG00000166750,ENSG00000166750.5,protein_coding,SLFN5
ENSG00000239614,ENSG00000239614.1,pseudogene,HMGN1P7
ENSG00000213403,ENSG00000213403.2,pseudogene,CISD1P1
ENSG00000226652,ENSG00000226652.1,pseudogene,PSMD10P2
ENSG00000266908,ENSG00000266908.1,lincRNA,RP5-1022P6.7
ENSG00000207505,ENSG00000207505.1,snRNA,RNU6-1105P
ENSG00000197790,ENSG00000197790.1,protein_coding,OR52M1
ENSG00000225640,ENSG00000225640.1,lincRNA,RP5-1022P6.4
ENSG00000230951,ENSG00000230951.1,pseudogene,RP11-573D15.6
ENSG00000152348,ENSG00000152348.11,protein_coding,ATG10
ENSG00000101323,ENSG00000101323.4,protein_coding,HAO1
ENSG00000263826,ENSG00000263826.1,antisense,RP11-573D15.9
ENSG00000225831,ENSG00000225831.1,pseudogene,RPS18P1
ENSG00000242457,ENSG00000242457.1,pseudogene,RBBP4P2
ENSG00000250448,ENSG00000250448.1,antisense,RP11-19O2.2
ENSG00000271351,ENSG00000271351.1,IG_V_pseudogene,IGKV1OR2-9
ENSG00000238942,ENSG00000238942.1,snoRNA,SNORD2
ENSG00000228695,ENSG00000228695.5,pseudogene,CES1P1
ENSG00000235820,ENSG00000235820.1,antisense,RP5-1022P6.5
ENSG00000171987,ENSG00000171987.1,protein_coding,C11orf40
ENSG00000107789,ENSG00000107789.11,protein_coding,MINPP1
ENSG00000200418,ENSG00000200418.1,snoRNA,SNORA63
ENSG00000221420,ENSG00000221420.2,snoRNA,SNORA81
ENSG00000233578,ENSG00000233578.1,pseudogene,RP5-1022P6.3
ENSG00000200320,ENSG00000200320.1,snoRNA,SNORA63
ENSG00000156959,ENSG00000156959.7,protein_coding,LHFPL4
ENSG00000202380,ENSG00000202380.1,snRNA,RNU1-55P
ENSG00000263776,ENSG00000263776.1,snoRNA,SNORA4
ENSG00000138207,ENSG00000138207.8,protein_coding,RBP4
ENSG00000112530,ENSG00000112530.7,protein_coding,PACRG
ENSG00000215589,ENSG00000215589.3,pseudogene,RP5-967N21.2
ENSG00000253062,ENSG00000253062.1,snRNA,RNU7-108P
ENSG00000207380,ENSG00000207380.1,misc_RNA,Y_RNA
ENSG00000143452,ENSG00000143452.11,protein_coding,HORMAD1
ENSG00000226288,ENSG00000226288.1,protein_coding,OR52I2
ENSG00000231961,ENSG00000231961.1,pseudogene,RP5-967N21.7
ENSG00000178660,ENSG00000178660.5,pseudogene,ARMC10P1
ENSG00000103064,ENSG00000103064.9,protein_coding,SLC7A6
ENSG00000169740,ENSG00000169740.9,protein_coding,ZNF32
ENSG00000118496,ENSG00000118496.4,protein_coding,FBXO30
ENSG00000161800,ENSG00000161800.8,protein_coding,RACGAP1
ENSG00000263755,ENSG00000263755.1,misc_RNA,RN7SL498P
ENSG00000233402,ENSG00000233402.1,pseudogene,TARDBPP1
ENSG00000242911,ENSG00000242911.1,pseudogene,RP11-118N24.2
ENSG00000228784,ENSG00000228784.3,lincRNA,LINC00954
ENSG00000188676,ENSG00000188676.9,protein_coding,IDO2
ENSG00000232268,ENSG00000232268.4,protein_coding,OR52I1
ENSG00000234241,ENSG00000234241.1,pseudogene,RP4-775C13.1
ENSG00000234629,ENSG00000234629.1,pseudogene,WDR82P1
ENSG00000223091,ENSG00000223091.1,snRNA,RNU6-981P
ENSG00000222777,ENSG00000222777.1,snRNA,RNU6-233P
ENSG00000271565,ENSG00000271565.1,pseudogene,RP4-775C13.2
ENSG00000214546,ENSG00000214546.3,lincRNA,AC087491.2
ENSG00000236411,ENSG00000236411.1,pseudogene,NDUFAF4P3
ENSG00000169397,ENSG00000169397.3,protein_coding,RNASE3
ENSG00000231724,ENSG00000231724.1,antisense,RP11-573D15.3
ENSG00000221449,ENSG00000221449.1,miRNA,AL109618.1
ENSG00000229876,ENSG00000229876.1,lincRNA,CASC20
ENSG00000232233,ENSG00000232233.1,lincRNA,RP11-573D15.2
ENSG00000199075,ENSG00000199075.1,miRNA,MIR26A1
ENSG00000128713,ENSG00000128713.11,protein_coding,HOXD11
ENSG00000251380,ENSG00000251380.2,protein_coding,C5orf20
ENSG00000200579,ENSG00000200579.1,misc_RNA,Y_RNA
ENSG00000228482,ENSG00000228482.1,lincRNA,RP5-859D4.3
ENSG00000231982,ENSG00000231982.1,pseudogene,RP11-573D15.1
ENSG00000239589,ENSG00000239589.1,lincRNA,LINC00879
ENSG00000231668,ENSG00000231668.2,pseudogene,PPP2R2DP1
ENSG00000251833,ENSG00000251833.1,snoRNA,snoR26
ENSG00000226482,ENSG00000226482.1,antisense,ADIPOQ-AS1
ENSG00000232271,ENSG00000232271.1,lincRNA,RP4-764O22.1
ENSG00000165410,ENSG00000165410.10,protein_coding,CFL2
ENSG00000223803,ENSG00000223803.1,pseudogene,RPS20P14
ENSG00000227544,ENSG00000227544.4,lincRNA,AC018647.3
ENSG00000169385,ENSG00000169385.2,protein_coding,RNASE2
ENSG00000215065,ENSG00000215065.3,pseudogene,DUSP8P4
ENSG00000228888,ENSG00000228888.1,lincRNA,RP4-764O22.2
ENSG00000255833,ENSG00000255833.1,protein_coding,TIFAB
ENSG00000167333,ENSG00000167333.8,protein_coding,TRIM68
ENSG00000241542,ENSG00000241542.2,misc_RNA,RN7SL369P
ENSG00000258618,ENSG00000258618.2,pseudogene,RPL21P9
ENSG00000231210,ENSG00000231210.2,lincRNA,AC006159.3
ENSG00000172689,ENSG00000172689.1,protein_coding,MS4A10
ENSG00000232438,ENSG00000232438.2,pseudogene,CTSLP7
ENSG00000222670,ENSG00000222670.2,miRNA,CU459211.1
ENSG00000198374,ENSG00000198374.3,protein_coding,HIST1H2AL
ENSG00000238102,ENSG00000238102.1,lincRNA,RP11-19D2.1
ENSG00000265178,ENSG00000265178.1,miRNA,MIR4728
ENSG00000120699,ENSG00000120699.8,protein_coding,EXOSC8
ENSG00000228878,ENSG00000228878.3,lincRNA,AC007551.3
ENSG00000261249,ENSG00000261249.1,lincRNA,RP11-19D2.2
ENSG00000264198,ENSG00000264198.1,lincRNA,RP11-94L15.2
ENSG00000224711,ENSG00000224711.1,lincRNA,RP5-988G17.1
ENSG00000240008,ENSG00000240008.1,protein_coding,LY6G6F
ENSG00000264663,ENSG00000264663.1,pseudogene,KRT8P34
ENSG00000271697,ENSG00000271697.1,pseudogene,RP11-1012A1.10
ENSG00000177697,ENSG00000177697.13,protein_coding,CD151
ENSG00000248403,ENSG00000248403.1,pseudogene,NACAP6
ENSG00000240584,ENSG00000240584.2,misc_RNA,RN7SL547P
ENSG00000226117,ENSG00000226117.1,pseudogene,AC079199.2
ENSG00000221726,ENSG00000221726.2,miRNA,AL031653.1
ENSG00000235945,ENSG00000235945.1,pseudogene,AC002543.2
ENSG00000257221,ENSG00000257221.1,antisense,RP11-689B22.2
ENSG00000237837,ENSG00000237837.1,lincRNA,AC159540.3
ENSG00000215586,ENSG00000215586.2,pseudogene,RP5-836E8.1
ENSG00000227310,ENSG00000227310.2,lincRNA,RP11-144G6.10
ENSG00000136485,ENSG00000136485.10,protein_coding,DCAF7
ENSG00000125827,ENSG00000125827.4,protein_coding,TMX4
ENSG00000107562,ENSG00000107562.12,protein_coding,CXCL12
ENSG00000259042,ENSG00000259042.1,lincRNA,AE000661.50
ENSG00000114126,ENSG00000114126.13,protein_coding,TFDP2
ENSG00000174156,ENSG00000174156.9,protein_coding,GSTA3
ENSG00000129048,ENSG00000129048.6,protein_coding,ACKR4
ENSG00000264968,ENSG00000264968.1,lincRNA,RP11-387H17.4
ENSG00000249446,ENSG00000249446.2,TR_J_pseudogene,TRAJ60
ENSG00000228207,ENSG00000228207.1,pseudogene,AC007967.2
ENSG00000229766,ENSG00000229766.2,antisense,RP5-971N18.3
ENSG00000250688,ENSG00000250688.1,TR_J_pseudogene,TRAJ55
ENSG00000189014,ENSG00000189014.6,pseudogene,FAM35DP
ENSG00000238904,ENSG00000238904.1,snRNA,RNU7-34P
ENSG00000248150,ENSG00000248150.1,lincRNA,RP1-167G20.1
ENSG00000184357,ENSG00000184357.3,protein_coding,HIST1H1B
ENSG00000187860,ENSG00000187860.6,protein_coding,CCDC157
ENSG00000238457,ENSG00000238457.1,snRNA,RNU7-169P
ENSG00000201569,ENSG00000201569.1,snoRNA,SNORD114-17
ENSG00000200060,ENSG00000200060.1,misc_RNA,Y_RNA
ENSG00000198838,ENSG00000198838.7,protein_coding,RYR3
ENSG00000225683,ENSG00000225683.1,protein_coding,AL078585.1
ENSG00000126391,ENSG00000126391.9,protein_coding,FRMD8
ENSG00000256699,ENSG00000256699.1,lincRNA,RP11-669N7.3
ENSG00000249426,ENSG00000249426.1,lincRNA,CTC-448D22.1
ENSG00000182759,ENSG00000182759.3,protein_coding,MAFA
ENSG00000128710,ENSG00000128710.5,protein_coding,HOXD10
ENSG00000182572,ENSG00000182572.2,protein_coding,HIST1H3I
ENSG00000110104,ENSG00000110104.7,protein_coding,CCDC86
ENSG00000249737,ENSG00000249737.1,antisense,RP1-167G20.2
ENSG00000226262,ENSG00000226262.1,pseudogene,PHKBP1
ENSG00000264710,ENSG00000264710.1,misc_RNA,RN7SL453P
ENSG00000252792,ENSG00000252792.1,snoRNA,U3
ENSG00000239820,ENSG00000239820.2,misc_RNA,RN7SL213P
ENSG00000226964,ENSG00000226964.1,pseudogene,RHEBP2
ENSG00000258759,ENSG00000258759.1,pseudogene,RP11-1012A1.7
ENSG00000214856,ENSG00000214856.7,pseudogene,KRT16P1
ENSG00000136811,ENSG00000136811.12,protein_coding,ODF2
ENSG00000173357,ENSG00000173357.8,pseudogene,AC007967.3
ENSG00000244048,ENSG00000244048.1,pseudogene,RPS18P6
ENSG00000226667,ENSG00000226667.2,lincRNA,RP11-292F22.5
ENSG00000225479,ENSG00000225479.1,sense_intronic,PLCB1-IT1
ENSG00000258837,ENSG00000258837.1,antisense,CTD-2566J3.1
ENSG00000179841,ENSG00000179841.8,protein_coding,AKAP5
ENSG00000226092,ENSG00000226092.4,pseudogene,RBMY2AP
ENSG00000246214,ENSG00000246214.1,antisense,RP11-260E18.1
ENSG00000244677,ENSG00000244677.2,misc_RNA,RN7SL706P
ENSG00000221201,ENSG00000221201.1,miRNA,AL031655.1
ENSG00000215044,ENSG00000215044.2,pseudogene,AHCYP1
ENSG00000198558,ENSG00000198558.2,protein_coding,HIST1H4L
ENSG00000176681,ENSG00000176681.10,protein_coding,LRRC37A
ENSG00000222298,ENSG00000222298.1,miRNA,AL031655.2
ENSG00000178591,ENSG00000178591.6,protein_coding,DEFB125
ENSG00000201348,ENSG00000201348.1,snoRNA,RNU105B
ENSG00000196562,ENSG00000196562.10,protein_coding,SULF2
ENSG00000176022,ENSG00000176022.3,protein_coding,B3GALT6
ENSG00000201600,ENSG00000201600.1,misc_RNA,RN7SKP124
ENSG00000228438,ENSG00000228438.1,pseudogene,RP5-859I17.2
ENSG00000244692,ENSG00000244692.2,misc_RNA,RN7SL724P
ENSG00000176907,ENSG00000176907.3,protein_coding,C8orf4
ENSG00000252819,ENSG00000252819.1,miRNA,AL121898.1
ENSG00000271991,ENSG00000271991.1,lincRNA,RP11-79O8.1
ENSG00000256085,ENSG00000256085.1,lincRNA,RP11-337L12.1
ENSG00000014164,ENSG00000014164.6,protein_coding,ZC3H3
ENSG00000261763,ENSG00000261763.1,lincRNA,RP11-442N1.2
ENSG00000137814,ENSG00000137814.5,protein_coding,HAUS2
ENSG00000225988,ENSG00000225988.1,antisense,RP5-1119D9.4
ENSG00000265799,ENSG00000265799.1,lincRNA,RP11-387H17.6
ENSG00000250415,ENSG00000250415.1,lincRNA,CTC-461F20.1
ENSG00000266769,ENSG00000266769.1,miRNA,AL353751.1
ENSG00000256646,ENSG00000256646.3,protein_coding,PSMA2
ENSG00000237968,ENSG00000237968.1,pseudogene,AC007322.7
ENSG00000250543,ENSG00000250543.1,lincRNA,RP11-442N1.1
ENSG00000125788,ENSG00000125788.5,protein_coding,DEFB126
ENSG00000232738,ENSG00000232738.1,antisense,RP5-986I17.2
ENSG00000232110,ENSG00000232110.3,antisense,RP11-149I23.3
ENSG00000256137,ENSG00000256137.1,lincRNA,RP11-174M13.2
ENSG00000243961,ENSG00000243961.2,lincRNA,RP5-839B4.8
ENSG00000227210,ENSG00000227210.1,antisense,AC079145.4
ENSG00000251471,ENSG00000251471.1,lincRNA,RP11-166D18.1
ENSG00000270757,ENSG00000270757.1,protein_coding,HSPE1-MOB4
ENSG00000183134,ENSG00000183134.4,protein_coding,PTGDR2
ENSG00000231159,ENSG00000231159.1,pseudogene,OFD1P8Y
ENSG00000157540,ENSG00000157540.15,protein_coding,DYRK1A
ENSG00000224289,ENSG00000224289.1,pseudogene,IFIT6P
ENSG00000184163,ENSG00000184163.3,protein_coding,FAM132A
ENSG00000250161,ENSG00000250161.1,pseudogene,TRMT112P5
ENSG00000263959,ENSG00000263959.1,miRNA,AC092988.1
ENSG00000201370,ENSG00000201370.1,misc_RNA,Y_RNA
ENSG00000095464,ENSG00000095464.9,protein_coding,PDE6C
ENSG00000227906,ENSG00000227906.3,antisense,SNAP25-AS1
ENSG00000249290,ENSG00000249290.1,antisense,RP11-68L1.2
ENSG00000125676,ENSG00000125676.15,protein_coding,THOC2
ENSG00000223734,ENSG00000223734.2,antisense,RP11-644K8.1
ENSG00000064201,ENSG00000064201.11,protein_coding,TSPAN32
ENSG00000237578,ENSG00000237578.2,pseudogene,RP11-174M13.1
ENSG00000088782,ENSG00000088782.4,protein_coding,DEFB127
ENSG00000234452,ENSG00000234452.1,antisense,RP11-168O10.6
ENSG00000198755,ENSG00000198755.6,protein_coding,RPL10A
ENSG00000230606,ENSG00000230606.6,lincRNA,AC159540.1
ENSG00000174100,ENSG00000174100.5,protein_coding,MRPL45
ENSG00000264690,ENSG00000264690.1,misc_RNA,RN7SL534P
ENSG00000126804,ENSG00000126804.9,protein_coding,ZBTB1
ENSG00000243536,ENSG00000243536.3,pseudogene,ANTXRLP1
ENSG00000253093,ENSG00000253093.1,rRNA,RNA5SP179
ENSG00000112697,ENSG00000112697.11,protein_coding,TMEM30A
ENSG00000165061,ENSG00000165061.10,protein_coding,ZMAT4
ENSG00000172795,ENSG00000172795.11,protein_coding,DCP2
ENSG00000198997,ENSG00000198997.1,miRNA,MIR107
ENSG00000243538,ENSG00000243538.1,pseudogene,CTB-55B8.1
ENSG00000149506,ENSG00000149506.6,protein_coding,ZP1
ENSG00000249962,ENSG00000249962.1,pseudogene,RP11-80H5.5
ENSG00000233565,ENSG00000233565.1,pseudogene,RP11-42D20.1
ENSG00000136463,ENSG00000136463.7,protein_coding,TACO1
ENSG00000268821,ENSG00000268821.1,protein_coding,AC068039.1
ENSG00000251058,ENSG00000251058.1,antisense,RP11-68L1.1
ENSG00000264599,ENSG00000264599.1,miRNA,AL109754.1
ENSG00000203632,ENSG00000203632.3,pseudogene,AC007690.1
ENSG00000232936,ENSG00000232936.1,antisense,RP11-80H5.2
ENSG00000230506,ENSG00000230506.1,lincRNA,RP11-416N4.4
ENSG00000087111,ENSG00000087111.16,protein_coding,PIGS
ENSG00000185982,ENSG00000185982.6,protein_coding,DEFB128
ENSG00000142347,ENSG00000142347.12,protein_coding,MYO1F
ENSG00000216184,ENSG00000216184.1,miRNA,AC048346.1
ENSG00000198491,ENSG00000198491.3,antisense,RP11-208N14.4
ENSG00000250433,ENSG00000250433.1,antisense,CLSTN2-AS1
ENSG00000232448,ENSG00000232448.1,lincRNA,RP11-416N4.1
ENSG00000264043,ENSG00000264043.2,lincRNA,SNORA40
ENSG00000128815,ENSG00000128815.13,protein_coding,WDFY4
ENSG00000112297,ENSG00000112297.10,protein_coding,AIM1
ENSG00000144648,ENSG00000144648.10,protein_coding,ACKR2
ENSG00000249305,ENSG00000249305.1,pseudogene,RP11-13L2.1
ENSG00000239093,ENSG00000239093.1,snoRNA,snoU13
ENSG00000237005,ENSG00000237005.1,pseudogene,HIGD1AP15
ENSG00000207622,ENSG00000207622.1,miRNA,MIR619
ENSG00000261826,ENSG00000261826.1,lincRNA,RP11-691G17.1
ENSG00000234378,ENSG00000234378.1,lincRNA,AC098828.2
ENSG00000225836,ENSG00000225836.1,lincRNA,RP11-80H5.6
ENSG00000224085,ENSG00000224085.3,pseudogene,RP11-4H14.1
ENSG00000260987,ENSG00000260987.1,lincRNA,RP11-423G4.7
ENSG00000201436,ENSG00000201436.1,snRNA,RNU6-660P
ENSG00000125903,ENSG00000125903.4,protein_coding,DEFB129
ENSG00000235100,ENSG00000235100.3,lincRNA,RP11-80H5.9
ENSG00000123838,ENSG00000123838.6,protein_coding,C4BPA
ENSG00000214835,ENSG00000214835.3,pseudogene,RPL23AP6
ENSG00000112337,ENSG00000112337.6,protein_coding,SLC17A2
ENSG00000104783,ENSG00000104783.7,protein_coding,KCNN4
ENSG00000123360,ENSG00000123360.7,protein_coding,PDE1B
ENSG00000248773,ENSG00000248773.1,sense_intronic,RP11-231L11.3
ENSG00000240996,ENSG00000240996.1,lincRNA,RP11-80H5.7
ENSG00000201324,ENSG00000201324.1,snRNA,RNU6-361P
ENSG00000260489,ENSG00000260489.1,protein_coding,C9orf96
ENSG00000238424,ENSG00000238424.1,miRNA,AC190387.1
ENSG00000099999,ENSG00000099999.10,protein_coding,RNF215
ENSG00000213729,ENSG00000213729.3,pseudogene,AC098828.3
ENSG00000081307,ENSG00000081307.8,protein_coding,UBA5
ENSG00000256262,ENSG00000256262.1,antisense,USP30-AS1
ENSG00000232229,ENSG00000232229.1,lincRNA,LINC00865
ENSG00000169599,ENSG00000169599.8,protein_coding,NFU1
ENSG00000271892,ENSG00000271892.1,lincRNA,CTD-2228A4.1
ENSG00000124370,ENSG00000124370.6,protein_coding,MCEE
ENSG00000186458,ENSG00000186458.4,protein_coding,DEFB132
ENSG00000266059,ENSG00000266059.1,misc_RNA,RN7SL140P
ENSG00000270670,ENSG00000270670.1,pseudogene,RP11-248C1.3
ENSG00000226159,ENSG00000226159.1,lincRNA,RP11-478K7.2
ENSG00000146707,ENSG00000146707.10,protein_coding,POMZP3
ENSG00000122359,ENSG00000122359.13,protein_coding,ANXA11
ENSG00000163719,ENSG00000163719.14,protein_coding,MTMR14
ENSG00000200763,ENSG00000200763.1,snRNA,RNU6-961P
ENSG00000228938,ENSG00000228938.3,pseudogene,SNRPD2P1
ENSG00000206814,ENSG00000206814.1,misc_RNA,Y_RNA
ENSG00000235411,ENSG00000235411.1,pseudogene,AC007041.2
ENSG00000115840,ENSG00000115840.9,protein_coding,SLC25A12
ENSG00000198944,ENSG00000198944.4,protein_coding,SOWAHA
ENSG00000197153,ENSG00000197153.3,protein_coding,HIST1H3J
ENSG00000105373,ENSG00000105373.14,protein_coding,GLTSCR2
ENSG00000181965,ENSG00000181965.4,protein_coding,NEUROG1
ENSG00000113456,ENSG00000113456.14,protein_coding,RAD1
ENSG00000173698,ENSG00000173698.13,protein_coding,GPR64
ENSG00000112531,ENSG00000112531.12,protein_coding,QKI
ENSG00000173727,ENSG00000173727.7,protein_coding,AP000769.1
ENSG00000254901,ENSG00000254901.3,protein_coding,MEF2BNB
ENSG00000222451,ENSG00000222451.1,misc_RNA,RN7SKP143
ENSG00000215196,ENSG00000215196.4,antisense,AC091878.1
ENSG00000236373,ENSG00000236373.1,lincRNA,RP11-15K3.1
ENSG00000233224,ENSG00000233224.1,protein_coding,HIST1H2AM
ENSG00000133247,ENSG00000133247.9,protein_coding,SUV420H2
ENSG00000115540,ENSG00000115540.10,protein_coding,MOB4
ENSG00000145824,ENSG00000145824.8,protein_coding,CXCL14
ENSG00000201965,ENSG00000201965.1,misc_RNA,Y_RNA
ENSG00000251270,ENSG00000251270.1,antisense,RP11-231L11.1
ENSG00000197744,ENSG00000197744.5,pseudogene,PTMAP2
ENSG00000238735,ENSG00000238735.1,snRNA,RNU7-113P
ENSG00000237982,ENSG00000237982.1,pseudogene,RP11-815I22.1
ENSG00000241400,ENSG00000241400.1,pseudogene,RP11-764I5.1
ENSG00000251990,ENSG00000251990.1,rRNA,RNA5SP180
ENSG00000049283,ENSG00000049283.13,protein_coding,EPN3
ENSG00000249417,ENSG00000249417.1,antisense,RP11-438D8.2
ENSG00000238793,ENSG00000238793.1,snoRNA,SNORD124
ENSG00000104518,ENSG00000104518.6,protein_coding,GSDMD
ENSG00000251536,ENSG00000251536.2,lincRNA,RP11-572C21.1
ENSG00000221555,ENSG00000221555.1,miRNA,AC068669.1
ENSG00000249540,ENSG00000249540.1,pseudogene,RP11-789L4.1
ENSG00000252216,ENSG00000252216.1,miRNA,AC007041.1
ENSG00000200735,ENSG00000200735.1,misc_RNA,RNY4P8
ENSG00000249494,ENSG00000249494.1,antisense,CTB-161M19.4
ENSG00000157483,ENSG00000157483.4,protein_coding,MYO1E
ENSG00000261650,ENSG00000261650.1,lincRNA,RP11-474D1.4
ENSG00000215606,ENSG00000215606.4,pseudogene,KRT18P35
ENSG00000106588,ENSG00000106588.6,protein_coding,PSMA2
ENSG00000128709,ENSG00000128709.10,protein_coding,HOXD9
ENSG00000250816,ENSG00000250816.1,pseudogene,DCAF13P2
ENSG00000232475,ENSG00000232475.1,pseudogene,HSFY5P
ENSG00000117859,ENSG00000117859.14,protein_coding,OSBPL9
ENSG00000250170,ENSG00000250170.1,sense_intronic,RASA2-IT1
ENSG00000053524,ENSG00000053524.7,protein_coding,MCF2L2
ENSG00000229553,ENSG00000229553.1,pseudogene,USP9YP17
ENSG00000249986,ENSG00000249986.1,pseudogene,YWHAQP6
ENSG00000223179,ENSG00000223179.1,snRNA,RNU6-373P
ENSG00000242104,ENSG00000242104.3,lincRNA,RP11-340E6.1
ENSG00000250678,ENSG00000250678.1,pseudogene,CTB-161M19.1
ENSG00000232800,ENSG00000232800.1,pseudogene,SLC7A15P
ENSG00000164403,ENSG00000164403.10,protein_coding,SHROOM1
ENSG00000270145,ENSG00000270145.1,lincRNA,CTD-2267D19.6
ENSG00000214039,ENSG00000214039.4,lincRNA,RP11-474D1.3
ENSG00000201862,ENSG00000201862.1,misc_RNA,Y_RNA
ENSG00000160087,ENSG00000160087.16,protein_coding,UBE2J2
ENSG00000265666,ENSG00000265666.1,antisense,CTD-2267D19.2
ENSG00000252908,ENSG00000252908.1,snRNA,RNU6-1003P
ENSG00000165792,ENSG00000165792.13,protein_coding,METTL17
ENSG00000241899,ENSG00000241899.1,pseudogene,TPT1P3
ENSG00000053900,ENSG00000053900.6,protein_coding,ANAPC4
ENSG00000264655,ENSG00000264655.1,pseudogene,CTD-2267D19.4
ENSG00000212171,ENSG00000212171.1,rRNA,RNA5SP86
ENSG00000239172,ENSG00000239172.1,snoRNA,snoU13
ENSG00000229018,ENSG00000229018.4,pseudogene,RP11-313P13.3
ENSG00000198909,ENSG00000198909.3,protein_coding,MAP3K3
ENSG00000185296,ENSG00000185296.8,pseudogene,CTD-2139B15.1
ENSG00000257838,ENSG00000257838.1,pseudogene,RP11-368J21.3
ENSG00000228950,ENSG00000228950.1,lincRNA,AC023137.2
ENSG00000145832,ENSG00000145832.8,protein_coding,SLC25A48
ENSG00000252653,ENSG00000252653.1,rRNA,RNA5SP444
ENSG00000244044,ENSG00000244044.2,misc_RNA,RN7SL735P
ENSG00000264630,ENSG00000264630.1,antisense,RP11-4F22.2
ENSG00000038382,ENSG00000038382.13,protein_coding,TRIO
ENSG00000142661,ENSG00000142661.14,protein_coding,MYOM3
ENSG00000201715,ENSG00000201715.1,misc_RNA,RN7SKP133
ENSG00000004838,ENSG00000004838.9,protein_coding,ZMYND10
ENSG00000175879,ENSG00000175879.7,protein_coding,HOXD8
ENSG00000200829,ENSG00000200829.1,misc_RNA,Y_RNA
ENSG00000182621,ENSG00000182621.12,protein_coding,PLCB1
ENSG00000124383,ENSG00000124383.4,protein_coding,MPHOSPH10
ENSG00000164330,ENSG00000164330.12,protein_coding,EBF1
ENSG00000223361,ENSG00000223361.5,pseudogene,FTH1P10
